,10,15,20,25,30
2017-08-18,-0.0827360707167843,-0.0391125112120549,-0.03223316028719662,-0.021409172868755297,-0.007453553571857747
2017-08-25,0.2971807994654463,0.2483738265975504,0.2229688183154016,0.20481229260126346,0.1812113858319167
2017-09-01,0.25596786650079306,0.26564851432673703,0.23293147197364902,0.20284634252684,0.19099871648108133
2017-09-08,-0.19925788496139482,-0.1821252800703446,-0.17994140875855985,-0.17877360819187102,-0.18010814507351153
2017-09-15,-0.19815483834959638,-0.18220401282007073,-0.17514435125239733,-0.16750420894612353,-0.16351239189571043
2017-09-22,-0.024413169459455666,0.014513926049705838,0.011051437226995897,0.00934441157398256,0.012817864002902198
2017-09-29,0.10800051419267781,0.08877240738618422,0.09678559431572295,0.10413775715522096,0.10824903085927301
2017-10-06,0.01779620289364313,0.021000100347598492,0.04461857984375327,0.059349956830633786,0.058343707711445585
2017-10-13,0.047033474008545455,0.0992808864716873,0.11971044809597114,0.1376703884607149,0.14921885252634767
2017-10-20,-0.02565619234304156,-0.03988626951466599,-0.048868119066756845,-0.05926722940008374,-0.05179685511602306
2017-10-27,0.004869074143263941,-0.034798368989489514,-0.035596169698102996,-0.03443034288587769,-0.03354714735682837
2017-11-03,-0.030057642235084926,0.022124398366298908,0.045035039799820306,0.06447239267238797,0.0790475341892934
2017-11-10,0.12438582225102976,0.06270716503489115,0.03195881808765444,0.007284249714967232,-0.004466064030415337
2017-11-17,0.12420317242711458,0.14029157185506227,0.1356054344639621,0.13314798267975542,0.1340754664673188
2017-11-24,0.1955991063063495,0.20355203649978734,0.20051477339526297,0.2025944474707258,0.21201867730754362
2017-12-01,0.2833195376438168,0.23103102629314004,0.20206615254879726,0.18448511070910664,0.1788037476491693
2017-12-08,0.48508178246151373,0.3124725250872173,0.24342142387733257,0.2394024069039572,0.240234949840384
2017-12-15,0.470198844945636,0.6500797139986205,0.6666792181796238,0.6030275772023803,0.5393759362251368
2017-12-22,0.12291588399396457,0.11750488976976929,0.09272146500252143,0.08528828201706908,0.044944811603251894
2017-12-29,0.23658855011649846,0.2262057329155571,0.25989599547896436,0.2865750573633999,0.24688634795342587
2018-01-05,0.2945803597473369,0.2554113687307433,0.2632049183308553,0.2761618449928156,0.2758354852750275
2018-01-12,-0.07184776329247888,-0.06523339326960598,-0.07043475633591022,-0.07563611940221443,-0.0998413650636938
2018-01-19,-0.22843836874117268,-0.20609065262977388,-0.20386711183429274,-0.2016435710388116,-0.19770165813838475
2018-01-26,-0.04597083851764584,-0.06121343674809087,-0.06588251436825547,-0.07055159198842004,-0.06441701495653977
2018-02-02,-0.27573601473642045,-0.25685645282141456,-0.24284021886110693,-0.22882398490079928,-0.21680952461330874
2018-02-09,0.03778212577219195,0.05002548190770618,0.039404878310354996,0.028784274713003793,0.018433456848702855
2018-02-16,0.14080664757663083,0.16068623799816667,0.15680485259071797,0.15225705250182409,0.14584514147832858
2018-02-23,-0.09769120137616855,-0.09648544797728185,-0.08760053817583889,-0.07999947238102194,-0.07191437380874664
2018-03-02,-0.030784330216999622,-0.018174338243138244,-0.013722364072976423,-0.011210429573991237,-0.0029766816582449647
2018-03-09,-0.15893764565089608,-0.12677521711867784,-0.1257444485660081,-0.12526458723753628,-0.13034983639697326
2018-03-16,-0.15623808639476458,-0.16186394228145373,-0.15834382718306944,-0.15777238612344235,-0.1547842006310314
2018-03-23,-0.006326611387162106,-0.02432920510662497,-0.02560421706473943,-0.02913754977504787,-0.027707398744120162
2018-03-30,-0.21757827415082465,-0.23395966890601955,-0.23734118317100253,-0.23588970349577912,-0.23769603766204048
2018-04-06,0.03847611761672707,-0.029489073742281352,-0.03792635219903664,-0.04415611493071217,-0.04568547662987981
2018-04-13,0.28635832246056925,0.2518967474675119,0.2560406639476469,0.26750078879802075,0.26651459746840983
2018-04-20,0.3055137489588226,0.3175770903345894,0.30178424745329635,0.29095132029977916,0.2709664392589522
2018-04-27,-0.031021077773764352,-0.025906534741024962,-0.024059565675635164,-0.021637167062553225,-0.011631028263938437
2018-05-04,0.12724479605046593,0.11159198384877154,0.11762540459823502,0.12274294031813768,0.12759221455095407
2018-05-11,-0.21612089239973425,-0.19877181013923026,-0.1896509014129768,-0.18101277364072588,-0.1713975241189577
2018-05-18,-0.0023942187665932603,-3.2074454148811864e-05,-0.0009412345201091583,-0.0015402396438706299,-0.0013970245562155278
2018-05-25,-0.15314623371654582,-0.1294102325648338,-0.1255342375094796,-0.12224622410592616,-0.12228829904170432
2018-06-01,-0.01142743421503608,-0.007022367367100906,-0.002980107650968544,0.0002659579580434068,0.00039472763891506706
2018-06-08,0.015165233239223277,0.01817253509281613,0.025021619924998885,0.03177876149020391,0.031479596147159984
2018-06-15,-0.2091651926182708,-0.19230059155433052,-0.1885095242974398,-0.18519151107171195,-0.18180925049425747
2018-06-22,-0.1031107085385841,-0.09600475881453112,-0.08842531611069435,-0.08069550198307784,-0.07486719053508172
2018-06-29,-0.032130690783222594,-0.03673293832043561,-0.038561016575565744,-0.03802788106101987,-0.035308033197819846
