,10,15,20,25,30
2016-11-25,1.0470310750684038,0.9907872263814759,0.9639374605697991,0.9534205873729429,0.9524879922968579
2016-12-02,1.0184195243995922,0.9710405157407269,0.9360242402405978,0.9201247584112853,0.9139201689438985
2016-12-09,1.0116310622187932,0.97570734312311,0.9500009445199303,0.9381448567526292,0.9357603695451092
2016-12-16,1.0921262529752647,1.0064389327493124,0.9542581668521054,0.9355487896128242,0.928622676609354
2016-12-23,1.1552136550974195,1.0761974412519981,1.0141332398236726,0.9907704506917377,0.9805375938257185
2016-12-30,1.2510446631452692,1.1783709723338647,1.095170136634414,1.0716613283055192,1.0622960865111464
2017-01-06,1.2534736804313296,1.199843109030716,1.1233241248895443,1.112007670773432,1.114974717012536
2017-01-13,1.2154994069357297,1.1527350252931714,1.0709201208008952,1.0564038808142826,1.055484911563871
2017-01-20,1.3117834426580912,1.238134073020794,1.142339770860753,1.1301832724200045,1.1325250567586187
2017-01-27,1.3886811756415967,1.2624862678573772,1.1564573277329437,1.14389083002398,1.146000715016555
2017-02-03,1.5602210799819676,1.3825613580960974,1.2571783920108877,1.2434852389625288,1.2457465820012603
2017-02-10,1.4960179264060236,1.3286086732057036,1.2134301400654697,1.2048617143114217,1.2117094940008428
2017-02-17,1.6195787637118653,1.4314213106587454,1.3025560441868131,1.296913995391369,1.3078608830817569
2017-02-24,1.62210817698687,1.464113605341732,1.3414357402531092,1.3456654878590368,1.367148824412854
2017-03-03,1.9546133395573286,1.8271466613742688,1.680138031104924,1.6933123186216226,1.7283480907679245
2017-03-10,1.878208601566994,1.7703676460253692,1.6266426697503356,1.6299241192656195,1.6539789659481108
2017-03-17,2.643165036711738,2.629517390685842,2.5288370608844537,2.5744992981695805,2.653653817228542
2017-03-24,2.8581062008031655,2.8667360736708747,2.6745420186113327,2.682914194814635,2.7393942473216466
2017-03-31,3.4093679228583,3.4535755040658653,3.0852926455467546,2.998905808455401,3.0209074663908626
2017-04-07,3.9200486483641876,3.9851530006947846,3.477360102834646,3.3016349001474836,3.2469220018052516
2017-04-14,4.2440594437936525,4.2462632328516525,3.6556414804406723,3.4466798557237706,3.400117497682641
2017-04-21,4.73100367472835,4.506099288899337,3.816273748209421,3.5698583262226995,3.5178494095235338
2017-04-28,5.780463377019641,5.642664706023118,4.822920808130934,4.526512420160947,4.4592672380272935
2017-05-05,8.078791588182838,8.419002257810442,7.317451867246838,6.7239925642652345,6.426146394094533
2017-05-12,10.186226125340083,10.811877758449858,9.601819593200904,9.073584741194164,8.253217284715275
2017-05-19,12.920897642617168,14.20453272487627,12.728111462730235,12.286187685438277,11.246355927836886
2017-05-26,13.450678688068308,14.293451239911617,12.866759421833352,12.639405131341562,11.605004820644256
2017-06-02,16.513684482895027,17.434754940951212,15.681800234852748,15.381174799508514,14.167137528879113
2017-06-09,21.266742677532534,19.452573938811074,17.38468819896333,17.071641429870592,15.808746293240246
2017-06-16,20.790407201242108,19.661213210785544,17.701146626720476,17.526734057966394,16.42077519507037
2017-06-23,22.72384290320925,21.689341052032894,19.40548348979049,19.09387319553975,17.677034473370476
2017-06-30,18.838319224371432,18.423609608200234,16.562053125648408,16.363135924027358,15.229905614017737
2017-07-07,17.760141821885664,17.928920752196998,15.926127611723686,15.479865112008847,14.274588495172257
2017-07-14,14.080927366587403,14.683414170648934,13.171290404658862,12.829119220804593,11.88025296621426
2017-07-21,16.000095497257863,16.422144380722955,14.528021720750411,14.048172124439679,13.07595067654503
2017-07-28,15.496887079760402,16.064757594669494,14.014532036285116,13.467882279325444,12.550983226931539
2017-08-04,17.32263755095992,17.803519911967673,15.38551093756898,14.683667613790433,13.690697695532437
2017-08-11,19.991022996036143,21.168217654793715,18.46064548248139,17.775117328772776,16.87994822411777
2017-08-18,18.337044303735237,20.340275504431375,17.865600537639455,17.394566769118672,16.75413262573912
2017-08-25,23.786461789752583,25.392267565515414,21.849072378011925,20.95718786790762,19.790172217261034
2017-09-01,29.875031665678183,32.13768571968158,26.93840896828104,25.20827677656055,23.570069709697446
2017-09-08,23.922196042820453,26.284600707171858,22.091073708814328,20.701702180915472,19.324908175030476
2017-09-15,19.18189715298801,21.495440982951877,18.22194693561515,17.234079933262986,16.165046216166274
2017-09-22,18.713606247238264,21.807424223784256,18.42332563832775,17.39512226925831,16.372247580165723
2017-09-29,20.734685344339304,23.743321771021375,20.206438159505396,19.206611287819705,18.14452751370674
2017-10-06,21.103684011663017,24.241933910798146,21.10802073388315,20.346522838614565,19.203146523528726
2017-10-13,22.096263585110126,26.64869459925024,23.634871354355354,23.14763654163144,22.068618012665002
2017-10-20,21.529357596507996,25.585777584250522,22.479879646883237,21.775740256648806,20.925533002852138
2017-10-27,21.634185634902238,24.69543425499076,21.67968203617985,21.02599405301858,20.223541063685282
2017-11-03,20.983913023040934,25.24180588027692,22.65602737952666,22.381590197932088,21.82216211734552
2017-11-10,23.59401429845597,26.82464796739013,23.380087237137868,22.544623289951886,21.72470294404735
2017-11-17,26.524465724614906,30.587919995193996,26.550554124735285,25.54639440128401,24.637452625134433
2017-11-24,31.712627515602982,36.8141534025083,31.874332468575247,30.72195205988139,29.861052742942704
2017-12-01,40.6974344807942,45.31936504520289,38.31505619556145,36.38969478684847,35.20032088213036
2017-12-08,60.43901854034852,59.480421476226816,47.64176173062503,45.101475305320385,43.65666820361437
2017-12-15,88.85737524766827,98.14743685800975,79.40353419389805,72.29890868694072,67.20402448840903
2017-12-22,99.77935807561884,109.68024060719557,86.76594621073409,78.46515840055885,70.2244967080209
2017-12-29,123.38601173428444,134.4905398201009,109.3160681748471,100.95131567022726,87.56196623713154
2018-01-05,159.73310745875906,168.84095267688943,138.08859497105794,128.83021726016935,111.7146636857863
2018-01-12,148.25664096409005,157.82688441090298,128.36235843150328,119.08599956486596,100.56091916576594
2018-01-19,114.3891357472076,125.3002388001361,102.19349514983443,95.07307335188003,80.67985870277393
2018-01-26,109.13057125959965,117.63018055782328,95.46073073728323,88.36551667167305,75.48270303802583
2018-02-02,79.0393424545687,87.41610963499826,72.27902599240016,68.14536701904281,59.1173340758239
2018-02-09,82.02561683213857,91.78914264598593,75.12717221602168,70.10688198373741,60.20707090252095
2018-02-16,93.57536895367726,106.5383946668465,86.90747738091244,80.7811491946745,68.98797967629487
2018-02-23,84.4338787413743,96.25898993063535,79.29433559083996,74.31869988076792,64.02675231754358
2018-03-02,81.83463833669772,94.50954648869315,78.20622984893768,73.48555532972398,63.83616505828296
2018-03-09,68.82803358677043,82.5280782128013,68.37223060215653,64.28041757342497,55.51513138672559
2018-03-16,58.074473328858836,69.16975812436513,57.545909935567686,54.138742711854455,46.92226615210459
2018-03-23,57.70705870459304,67.48691289178181,56.072491966389464,52.56127240132928,45.6221722138505
2018-03-30,45.151256465327364,51.697697096131165,42.764180379740054,40.16260943921884,34.777962649082994
2018-04-06,46.8885015196303,50.17317989415723,41.1422910131549,38.38918464090339,33.18911484924348
2018-04-13,60.31541415748149,62.81164071959779,51.67639052049039,48.658321813657906,42.03449843362243
2018-04-20,78.74260245673771,82.75917881846927,67.27151114481924,62.815524788913216,53.4244368002171
2018-04-27,76.29992206181865,80.6151752772699,65.65298780433125,61.456374784933544,52.803055665808785
2018-05-04,86.0086900832412,89.6111826147769,73.3754470578987,68.99971092732974,59.540314473266626
2018-05-11,67.42041522831894,71.79900563772057,59.45972738178805,56.50988187196548,49.335251987284586
2018-05-18,67.2589960049278,71.79670272380632,59.40376183382003,56.422843111635835,49.26632942877127
2018-05-25,56.958534083216904,62.5054747269303,51.946555886816704,49.52536358791729,43.24163380289857
2018-06-01,56.307644181996054,62.066538320942755,51.79174955817693,49.538535252488494,43.25870247091242
2018-06-08,57.16156273916722,63.1944446666697,53.08766303087236,51.11280854885138,44.62046895454689
2018-06-15,45.20535345846794,51.04211557432171,43.08013292685983,41.64715029857048,36.50805493721843
2018-06-22,40.54419743362818,46.141829579225536,39.27075855471152,38.28641259906264,33.77479943216847
2018-06-29,39.24148436283434,44.4469045992998,37.75643818314825,36.83046145449236,32.58227769256776
